id,split,label,pred_label,score_ai,text_len_chars,domain,model_family,model,text
human_23969c22ae3892d6,test,0,1,0.9958521,215,美食,,,"标题：最近开始记录，一日三餐！
正文：我接着喝粥，配点儿饺子， 话说……真的得买俩竹蒸笼了，电蒸锅蒸的，无论用不用盘子，底部总是湿漉漉的，极其厌恶！ 今日周五，小朋友照例外食——汆肉卷粉！ 每周一，周五，都是他的卷的日！ 反正外面总有那么一碗，是比妈妈做的味道好滴[偷笑R] 最后附一张，昨天的晚餐，终于把电磁炉换成了燃气灶，终于找到一台超薄的单眼灶，还蛮有分量，稳稳当当的，就比我的电陶炉厚一点点，火力那个猛啊！韭菜豆腐都炒焦了"
human_c5a7e9ed96a00d27,test,0,1,0.99880385,521,旅行,,,"标题：妈妈带娃的50个自然小体验✌️
正文：接着上一篇继续来30个～[派对R] 21.闻味道猜果实 22.看日出日落 23.用10个词形容晚霞的样子 24.在野外辨别方向 25.用树枝自制弹弓或泡泡圈 26.尝尝雪感受冰冷 27.雨后去草地找蘑菇 28.露营 29.看星星 30.听海浪、河流的水声 31.收集树叶、石头或贝壳 32.挖野菜 33.看蚂蚁搬家 34.观察蜘蛛结网 35.用放大镜收集热能点燃纸 36.听山谷里自己的回声 37.听鸟叫虫鸣 38.听雨声 39.观察闪电给雷声倒数 40.带绘本外出寻找书中的植物与昆虫 41.用自然材料做手工 42.挖蚯蚓 43.抓鱼、蝌蚪或小虾 44."
human_c3666e2f81ff2e35,test,0,1,0.86878693,798,旅行,,,"标题：国庆吸氧之旅
正文：说走就走，2号晚订了民宿，3号出发肇庆，高速路上不堵，但景点一堆人。还是建议大家如果国庆出行，选择5号后会好点，毕竟住宿会便宜，人相对也会少点。 第一站，打卡紫云谷，由停车场到搭船过对岸，大概等了一个小时多，本来等到有点烦躁，当搭船看到西江的美景后，心情顿时开朗。可是意想不到的是，接下来我将面临一堆的挑战。紫云谷的景色有点像广西漓江，山青水秀，走过铁索桥，沿着山路一直走，山脚有两个泳池，但我不建议下去玩，因为不知道卫生情况怎样，所以还是继续沿着山路走，到溯溪那边玩水。 下游的水比较浅，玩的人也比较多，我们接着往上爬，就会去到深水潭，水深，打起水战也刺激。大概玩到三点半"
human_9a677dc3a55bc688,test,0,1,0.9985055,557,心理,,,"标题：稀缺性思维vs富足性思维：勇于改变才能更好
正文：全球知名高效能专家迈克尔.海亚特在《规划最好的一年》中提到两种思维。 1⃣稀缺性思维 也可以称为实体理论者，他们总是认为自己的能力是固定不变的。 比如看到别人自媒体做得蒸蒸日上，也想要进入自媒体行业，却在心里对自己说我不擅长找素材、不会视频剪辑、不会后期配音。 ❌在事情还没有开始之前就掐灭了希望之光，怎能做出改变。 ‼️对现实生活不满，又对改变充满恐惧的人，注定只能走向失败。 第二种：富足性思维 也称为增量理论者，他们在面临问题时，总是能寻求新的解决方法，他们相信，只要坚持下去就会有解决办法。 ✊爱迪生1978年开始研究电灯，灯丝材料试用"
human_e28dee81c2e23749,test,0,1,0.98801583,412,职场,,,"标题：90后迷茫的道路 | 自我介绍
正文：在xhs那么久，还没正式自我介绍一次。我之前是一位当了很多年的补习老师，后来辞职了。现在则是在努力创业中～虽然好多人说创业很难，但我还是想试一试。至少我试过，就算失败我也没有遗憾。 另外，有关注我的小红书朋友们就能知道我是一个手作爱好者。我从小就很爱这些贴贴剪剪的东西，家人都说我长不大，但这是我唯一一直拥有的童年爱好和回忆。我也希望可以把这个兴趣带给更多的人。❤️ 我呢？是一个挺宅的宅女，在家追追剧，看看书，做做手工就能过一天。有时候我会觉得未来很迷茫，我的未来会是怎样呢？但我从小就有一个人生格言“船到桥头自然直”，这句话教会了我不要总是提心吊胆，很"
human_710cd5265cd002dd,test,0,1,0.9913594,683,旅行,,,"标题：南京遛娃秘境｜森林和小溪的夏天｜亲子摄影
正文：•‿•♡ ✿ . 夏天藏了一个可爱的你 在清脆的溪水声里 在青草泥土香的树林里 我的小女孩 平凡也不凡 . -— —- . 溯溪、捕鱼、森林探索…… 小朋友怎么会拒绝这样的夏天呢~ 这组片子整个拍摄过程特别开心 听到妈妈收到底片后说特别感动很有感情的反馈 觉得自己的拍摄越来越有意义 摄影初衷就是为了记录 比起刻意的配合 我更希望能记录下你最纯真的样子 . 关于拍照 氛围装备 1⃣️捞鱼网兜 2⃣️防滑雨靴 3⃣️篮子 4⃣️水桶 5⃣️ 还有随手捡到的树枝 服装上可以选择跟自然接近的颜色 也可以选择明黄色之类的衣服 . . 拍摄视角 专注捞"
human_c9de9c436aa13321,test,0,1,0.97871804,263,健康,,,"标题：熟龄肌护肤指南 认准紫灵芝精华液！
正文：步入熟龄肌 肌肤老化升级 你的护肤方案也升级了吗？[斜眼R]
胶原哗哗流失 多重危【肌】悄悄加剧
一大波细纹松弛正在袭来[猪头R]
硬核抗老 还得看[烟花R]【紫灵芝多效驻颜精华液】
外舒润淡纹 内撑盈回弹
内含3重灵芝精粹 4重胜肽 [飞吻R]
紧肤质 强修护 速舒润[两颗心R]
烟酰胺+玻尿酸+泛醇[氛围感R] 全程高能补水
高纯度紫灵芝冻干精萃复配线肽*
可视化精粹 满满精华感
不挑肤质不挑季[哇R]
熟龄肌的宝子们放心撸
#紫灵芝多效驻颜精华液 #植物医生 #精华液"
human_e0b9bd942d7b397f,test,0,1,0.99857247,540,健康,,,"标题：减脂快乐！低卡麻辣香锅！嘎嘎香😭太简单了！
正文：自制低卡版麻辣香锅，姐妹们都快做起来！
麻辣鲜香，巨过瘾啊😭
我是真的做不到每天只吃水煮菜🤣
一定要吃到自己满足才行！
除了之前分享过的低卡麻辣烫，麻辣拌～
这个麻辣香锅，也是隔断时间就要做的！
做法忒简单，安利给所有的姐妹🙌
·
蔬菜：西兰花🥦，花菜，菌菇类🍄
蛋白质：虾🦐，蟹肉棒，低脂午餐肉
主食：年糕，莲藕
干料：葱段，小米辣，花椒，蒜末
调味：2勺韩式辣酱，2勺生抽，1勺老抽，1勺蚝油，1勺零卡糖，1勺熟芝麻，半碗清水
·
🌈制作步骤：
1⃣️除了午餐肉和虾，蔬菜食材煮熟备用
2⃣️锅里少油，煎熟虾和午餐肉，盛出备用
3⃣️锅里少"
human_5e517bd22d7d23d6,test,0,1,0.8789293,276,职场,,,"标题：如果给“钱”找工作，你pick哪一个？
正文：昨天有个客户在大额存单or理财产品or储蓄险纠结，我就觉得，这很像给【钱】找工作： 1⃣️大额存单：安稳的3-5年，这段时间月薪1万，但到期后薪水会变少，5年后可能是7000，10年后变成5000【利率一直在降】 2⃣️理财产品：不保证工资有多少，预期月薪1万，但可能实际到手3000，运气不好可能还得倒贴【不保证收益不保本】 3⃣️储蓄险：工作终身制，只要不辞职，一直拿薪水，刚开始月薪7000，第5年12000，第十年16000…越老越值钱【年化单利越来越高】 给自己的钱找工作，你pick哪个？"
human_7301ec35af04f166,test,0,1,0.8289599,607,穿搭,,,"标题：生活的仪式感，给琐碎的日常增加点香味！
正文：忙碌了一周，难得有个空闲的周末时光，自然要约上好友一起喝杯咖啡聊聊天。今天搭配选择了休闲的白T作为内搭，外面套了很显少年感的白衬衫，清新又不单调，裤子选择了棕色的工装裤，整个感觉是休闲但又不随便的。 . 今天的香水选的是最近最爱的木质调的百搭香水，祖玛珑黑瓶系列——柏木与葡萄藤，果木的香味冲淡浓厚的木质香，为今天的look加分。 . 馥郁系的瓶子设计是很高级的黑瓶，太有质感了，作为一个瓶子控，祖玛珑的设计感十足深得我心。这“秘境葡萄藤”的味道真的太好闻了，仿佛像是行走的荷尔蒙。 . 前调的天然柏木树脂清香，让人感觉苍翠的枝叶就在鼻尖，清香甜蜜"
human_31127586e0a6e8a1,test,0,1,0.99916124,279,职场,,,"标题：住进自己设计的新家，生活细节满满
正文：最近真的忙的飞起，经常会议群聊文档轰炸中度过一天…周末还是会认真对待，做好喜欢的早餐，打开Netflix追继续追剧[笑哭R]
最喜欢的monment还是灯光亮起，两只猫猫飞奔过来喵喵不停蹭来蹭去，家里的一切熟悉又时常有小惊喜～
后面会不定时分享装修攻略、金融常识、产品经理日常，欢迎转发和关注哦[害羞R][哇R]
今日居家分享：
射灯：3500k 防眩晕款
洗手盆：岩板盆体+实木抽屉
浴室门：超白长虹玻璃
镜柜：摩恩
马桶：恒洁Q9
手机壳：靓仔的是唔使妳理[得意R]
#装修设计 #浴室装修灵感库 #对镜自拍"
human_4140aef9abcfd1a3,test,0,1,0.9972076,796,心理,,,"标题：实用到爆❗️这本书解答了我90%的人生困惑❗️
正文：♥️你是不是也曾有过这样的疑惑：
◼️为什么长得好看的人更容易碰到好机会？
◼️是在小城市里岁月静好，还是到大城市去策马崩腾？
◼️我这么优秀，为什么还是剩下了？
◼️为什么收入越来越多，却感觉越来越穷？
◼️我现在这么年轻，需要买保险吗？
……
♥️别纠结，在人生这条路上，你可以完全相信这本书！
————————————————————————
📘这真的是我读过zui通俗易懂的经济学书籍了！

📘从前以为，经济学就是冗长繁杂的文字，但这本书让我明白，如果你深入到经济学的底层逻辑中去，就会发现经济学存在的意义，并不是告诉你一个直接的结"
human_da890d4d31d04eae,test,0,1,0.996009,971,学习,,,"标题：23军队文职，一个直戳了当进面的神奇偏方！
正文：我打包票，很多备考文职的姐妹们根本不知道考管理岗是两门卷子，技能岗是一门卷子！网上的帖子清一色公共科目+专 业科目，还劝大专生去考文职的，拜托先搞清楚考几门好嘛🙏
我标题是有夸张的成分，但不这样真没人看呐，看小红书都被搞成什么风气了哎。。。过来人实话，网上说的什么选岗有技巧，其实也就是针对小白眼界不高说的，实际怎么选岗大家心知肚明！主要还是想强调管理岗和技能岗笔试的区别，这点搞清楚，着重 点放对才能增加进面的概率啊
-
【管理岗】
1.两门：公共科目（基础知识+岗位能力）、专业科目；分开两张卷子
2.题型：前者110道题，全选择题，后者部"
human_67a0e3c6acb6c8f4,test,0,1,0.9925432,526,美食,,,"标题：金融街上的超高性价比宝藏日料店
正文：【前奏】 回老东家办事，意外在金融街上发现的宝藏日料店。 临街店铺，闹中取静，偏安一隅。 【环境】 环境雅致宜人，浓郁的日式风格。 上下一共三层，一层二层是卡座，明亮宽敞；地下一层是板前和包间，温馨舒适。 【菜品】 ✅刺身拼盘，超级最爱！百吃不腻，新鲜健康！这一份汇集了金枪鱼、黄狮鱼、甜虾、北极贝和活章鱼。甜虾鲜甜可口；金枪鱼红宝石一样的色泽，口感细腻爽弹，油脂丰盈。 ✅蔬菜沙拉，富含多种新鲜时蔬和坚果，油醋汁调味，酸甜开胃，清脆可口。 ✅黄油煎鹅肝豆腐，丰腴肥美的鹅肝经黄油煎制香气扑鼻，入口即化，搭配嫩软鲜滑的豆腐，鱼籽点缀，颜值和口味双重在线。 "
human_188fc59bea11264b,test,0,1,0.9918325,317,美食,,,"标题：秋天的第一杯自制奶茶☕️
正文：秋天到了，奶茶的季节也到了。做为奶茶爱好者的我以往总是在饮品店购买奶茶，虽然方便但心理也总是隐隐担心食品安全，为了实现健康的奶茶自由，最近入手了一款mokkom磨客迷你奶茶豆浆机。市面上小家电多多，之所以选择它是因为 1⃣️身材小巧可以和矿泉水比高高，出门携带可太方便了✅ 2⃣️五大营养功能能满足我不同的饮品需求✅ 3⃣️人性化设计，食材可以中途添加，很方便✅ 4⃣️更小的体积却拥有更大的动力，粉碎破壁技术棒棒滴✅ 5⃣️免开盖倒浆，保护了肌肤✅ 6⃣️进纳米陶瓷防糊底技术，清洗更方便✅ 7⃣️预约功能，一觉醒来，美味眼前✅ 机子做出来的奶茶也很香浓细腻果"
human_8b7f1907cd0aee98,test,0,1,0.99461293,608,心理,,,"标题：别让情绪成为你进步的阻碍❕
正文：▪️书名：《情绪创可贴》
▪️作者：【加】奥利维亚.雷姆斯
·
🌿如果你有以下这些：
❶纠结产生阻碍了你前进的恐惧
❷拖延带来的压力
❸被冲动行事毒害的内心安宁和人际关系
❹重压带来的身心健康受损
❺焦虑留下的“伤痕”
❻孤独引发的毁灭性不安和痛苦
❼对痛苦的反刍让生活破碎不堪
❽失败导致的心理创伤
……
那么这10本情绪创可贴很适合你，会让你找到需要的答案。
·
✔️纠结贴
长期应对，克服纠结的5个策略：
❶学会承受风险
❷转移你的注意力——为果断拍手称好
❸什么能让你充满活力
❹如果我知道自己不会失败，该怎么做？
❺按下生活的重置键
·
✔️拖延贴
"
human_994f4fe1a23b97c1,test,0,1,0.9726266,220,心理,,,"标题：3月16日周三早安
正文：人内心的幸福感， 来自随遇而安和感恩知足。 欣然每一个日出， 释然每一个日落， 随心随缘，从容自在。 温饱无虑是幸事， 无病无灾是福泽， 至于其他，有则锦上添花， 无则依旧风华。 晨钟暮鼓里， 沉静在自己的一方城池， 且听岁月浅吟轻唱， 且看时光静雅如流。 给自己一份好心情， 让生活洒满明媚的阳光。 温暖舒适，沁人心脾， 在阳光下漫步， 感受世间的祥和与幸福！ 疫情反复切记做好防护， 祝福你阖家健康平安！"
human_5ca2e3a73b4a5bda,test,0,1,0.96388596,262,健康,,,"标题：电动牙刷大测评-新手入门不踩雷
正文：很多小伙伴私信问我口腔该怎么护理？并且还让我推荐好用又平价的电动牙刷，作为你们的搬运工我今天这期视频的主要内容就是电动牙刷啦，都2021年了普通手动牙刷逐渐被电动牙刷所取代了，成为很多家庭必不可少的生活用品。我也是踩了无数雷才挑选出这4款体验感非常好的推荐给大家。 虽然这4款电动牙刷功能都很强大 但花上这款在价格和续航能力上都会更有优势。最后唠一句，一定一定要做好口腔清洁，不然牙齿犯了病吃啥都没食欲，看个牙还那么贵又受罪，还是生活中一点一滴保护着吧。拜拜下期见。 口腔护理分享"
human_9f053118148b7e7e,test,0,1,0.90502894,374,健康,,,"标题：！头发蓬松小妙招！！
正文：有没有姐妹每次洗完头头发贴着头皮软软塌塌的特别没精气儿神！！ 而且对于我这种发量少的人真的敲级不友好 ~ 有时还会出现头皮发痒的情况， 头屑更出众！！ 万万没想到这个简客家这款白胖子洗发水给我救回来了！！ 就是这个慕斯洗发水 ，专注头皮养护~白白胖胖小小一瓶，颜值超高！ 去扒拉了一下成分！ 有15种氨基酸成分能有效渗透头皮、修护受损发质！深海海藻提取物 ，强抗氧化性舒缓头皮、天然保湿成分、适用过敏肌肤！还无硅油无香精，大写的YYDS！ 这个挤出来的小小一泵泡沫超多！ 而且泡沫细孔绵密，软软糯糯像棉花糖一样！ 我用的是时候先将头发预洗，带走灰尘污垢，后续泡沫才不"
human_8b8d97640fec80dd,test,0,1,0.97867626,917,心理,,,"标题：央视的神仙文案🔥那些抄到手软的写作素材❗️
正文：-
🌈Hi！大家好，我是枝枝
-
🌸今天想跟大家分享那些央视节目里的神仙文案，
不仅是很好的写作素材，
我们也能从这些金句中获得一些感悟，
大家快快收藏起来吧~
（ps：完整版在图片中）
-
✨在为梦狂奔的路上，
有风雨急骤，有孤夜寂寥。
不要怕，回头看看，
家人就在身后，打着那束温暖的光。
——《你好生活》
-
✨从某种意义上说，
世间一切，都是遇见。
冷遇见暖，就有了雨；
冬遇见春，有了岁月；
天遇见地，有了永恒；
人遇见人，有了生命。
——董卿《朗读者》
-
✨眼前潮水起落，身后浮沉半生，
也许人的无奈和不平凡在于，
越是看清真相，"
human_fdb834dc018f2bc8,test,0,1,0.9984824,405,美食,,,"标题：杭州美食｜蒸鲜与椒麻的碰撞，燃爆味蕾 💥
正文：坐标：江南驿（上天竺店）

江南驿算是杭州的老网红创意菜餐厅了
老板娘悉心钻研各式创意菜
火了十几年
这次回杭州总算起兴吃上一回
相见恨晚！

几乎每桌必点的特色菜椒麻鸡
真的可以一战封神！

汤汁既有鸡汤的鲜又有藤椒的麻
两种截然不同的口味
竟然能互相独立又和谐地共存于口腔之间
简直是杭帮菜与川菜巧妙结合的巅峰之作
让我这个刚从云贵川游返的食客
都忍不住连连称赞

推荐推荐 [赞R]

温馨提示：
1）餐厅环境一般，且位于上天竺（寺）景区门口，人流量大等位是常态，天气炎热建议耐心前往；

2）距离餐厅百米之外就是老杭州人心目中仅次于灵隐寺"
human_19fa0bd0141a9a1b,test,0,1,0.9912388,360,美食,,,"标题：自制｜菠萝果冻，超冰爽，三步就可以做好啦。
正文：最近我可太馋菠萝冻了，
光看图片就觉得很冰爽。
可惜深圳我暂时还没发现有得买。
搜了下做法还挺简单，那我们就自己做一个，
这样还能控制果冻的软硬度，
做成某之朗吸吸冻那种质地最好。
菠萝冻的做法超简单，
秘诀就是不要把菠萝挖破就好了。
有时间可以冲一波，做来给小孩子吃也不错哈哈。

原材料：菠萝、白凉粉、黄冰糖、蓝莓。
❶菠萝切掉菠萝头，挖出果肉，记得不要挖破果皮，等下要当容器。
❷煮一小锅水，把菠萝果肉倒进去，煮开后放入黄冰糖，再次煮开后放入白凉粉，白凉粉和水大概是1:30，喜欢嫩一点的少放点白凉粉，喜欢Q弹点的多放点白凉粉，再次煮开后"
human_e8f15b65dc2a9e01,test,0,1,0.6555453,802,职场,,,"标题：⭐️论文人必备神器，让文案开挂的13个工具‼️
正文：🤔“去哪里找文案相关的素材？”
😣“写文案没有灵感怎么办？”
🙁“怎么提高写文案的能力？”
—
🧐写文案绞尽脑汁，想到头秃！相信这是很多小伙伴做新媒体会遇到的问题‼️想真正写出高水平的文案，可不是一时就能练就的，还是需要我们在日常的生活中，多看书📖多学习多输出✍🏻️。
—
🥳今天和大家分享的1️⃣3️⃣个文案写作宝藏神器（压箱底的干货全都翻出来了），🤗拯救你写不出文案的各种烦恼，一年365天朋友圈文案都不重样‼️一定要点赞关注收藏起来，慢慢消化！💪🏻从此告别文盲！
—
‼️网站类🛠工具
1️⃣文案狗
http://www.wenang"
human_549b7babbc38945e,test,0,1,0.9973496,414,心理,,,"标题：梨形身材逆袭！审美决定身材！学会训练动脑！
正文：别跟我说什么男权审美！女生有追求自己风格的权利！不必让人人都喜欢，但一定要做个自己喜欢的人！

身边的朋友经常有这样的困惑“小姐姐你这样好好看呀，我怎么练腰还是这么粗呢？”👭，请学会接纳自己，问问现在的自己是不是真的胖？是不是真的不好看呢？很多时候我们的焦虑往往来自于不认识“自己”，看到别人🈶️腹肌，于是羡慕了，某刻看到别人微胖且凹凸有致时，认为这样也很美！没错，每个人都是独特的，我们要清楚的知道自己想要哪种身材，这样才能知道自己应该怎么做！或者在这种兜兜转转中自己的审美会发生改变，🆗，在我们有了自己审美认知后，就多动脑，持续的坚持下去吧"
human_4ac17d6002e2df84,test,0,1,0.58949536,1000,健康,,,"标题：新手妈妈必看的奶粉选购指南干货满满✅
正文：新手妈妈必看的奶粉选购指南干货满满✅市面上的奶粉种类真的是太多了，有机奶粉？普通奶粉？牛奶粉？羊奶粉？新手妈妈总是挑的眼花缭乱… 那么，怎样判断哪款奶粉才适合宝宝？今天就来和大家分享一下如何挑选奶粉，让各位新手妈妈不再迷茫～ 1️⃣不同月龄怎样选❓ 0～6个月宝宝喝1段 6～12个月宝宝喝2段 1岁以上喝3段 . 2️⃣奶粉的分类有哪些❓ 奶粉种类➡️【牛奶粉】【羊奶粉】 正常配方➡️【有机奶粉】【普通奶粉】 水解配方➡️【适度水解】【深度水解】 特殊配方➡️【腹泻奶粉】【氨基酸奶粉】 3️⃣奶粉的配方表怎么看❓ 基础成分： 3大能量：【蛋白质"
human_6f89db439a6351f1,test,0,1,0.9002553,344,穿搭,,,"标题：吊带仙女网纱睡裙，温柔性感又迷人！
正文：每天清晨、阳光和微风将窗帘吹起，飘逸蕾丝花边裙摆在风中飞舞，宛若你就是坠入凡尘的仙子呀~ [色色R][色色R]衣身以柔和奶杏色为主打 敲级温柔，百看不厌哦 分分钟截中你的公主心 深V领设计露出曼妙锁骨， 甜甜的小性感 ☘️☘️宽宽的肩带搭配露背松紧设计，不勒肌肤，不脱落 修饰美背，引人遐想 上身性感不显轻佻，连背影都美得紧扣心弦 谁穿谁都可以驾驭 外层朦胧网纱，内里莫代尔棉 轻薄透气，清凉舒适 就像被软绵的云朵包住一样 重要的是无论选择去哪儿，都别忘记带上这样一件梦幻仙女裙呀！ #家居服 #私藏店铺 #平价睡衣 #性感睡裙 #吊带 #睡裙 #性感"
human_03a5294dd008dffb,test,0,1,0.9283639,939,健康,,,"标题：敏感宝宝奶粉咋选？听听我家全能爸爸的建议
正文：乔乔真的是集万千宠爱于一身，不仅有爷爷奶奶温柔呵护着，小姐妹变着花样给他安排各种神器玩具。每一次出游麻麻还会细心准备带来惊喜，爸爸更是在吃穿上安排得妥妥的，在这里赞一下爸爸，真的是太太太好了~简直就是模仿老公和模仿爸爸，不仅把我照顾的很好，连带孩子也井井有条。 - 我家乔乔是过敏体质，所以乔爸会比较关心孩子的身体状态，每隔段时间就带乔乔去体检。这不，昨天刚好带乔乔去体检，医生连夸各项指标高高高，这次大拇指要比给爸爸，从辅食到奶粉，一日三餐都安排地明明白白，尤其是在宝宝的喂养上，乔爸都会认真了解和详细调查，现在乔乔在喝的是佳贝艾特荷兰版金装羊"
human_f099363903e92f3c,test,0,1,0.9986873,392,美食,,,"标题：终于发现浦东的宝藏本帮菜馆了！
正文：终于在我大浦东发现了一家很好吃的本帮菜馆子，最近超火🔥，是上海少有的性价比超高的精致本帮菜了

听说最近重新装修翻新过，进店环境超赞✨干净雅致，朋友聚餐、家庭聚会、商务宴请都是不错的！

❣油滚大黄鱼🐟
第一次吃到油滚做法的大黄鱼🐟，服务员💁‍♀会现场倒入油料，焖制8-10分钟的样子，非常香嫩，不会觉得油腻，来自东海的大黄鱼，肉质紧实，非常值得一尝哦！

❣肉饼蒸膏蟹🦀
膏蟹🦀肉质鲜甜，里面的蟹膏丰腴，上面还铺着满满的黄，超香！下面铺着的肉粒在汤汁里非常入味，绝了！

❣阿明油爆虾🦐
他家的招牌菜，炸的外皮脆脆的，可以连壳吃下，虾肉Q弹饱满，一口下去"
human_a5cbcf17ee4393c5,test,0,1,0.9971277,265,健康,,,"标题：家中常备京华都益生菌，超实用！
正文：🙌🙌因为年轻时不注重饮食，我的肠胃一直不太好，因此我家里总会常备益生菌。最近被朋友了一款超实用的益生菌——🎀京华都玉米低聚肽益生菌，效果真的超赞。
🎉🎉这款益生菌粉里含有很多对肠胃有益的益生菌和益生元，如乳双歧杆菌、💞鼠李糖乳杆菌等等，能够有效呵护肠胃。
👭👭我老公平时应酬多，这款益生菌还能解酒，酒局前喝能增加酒量，酒局后喝还能有效防止宿醉，真的超级实用。
🎁🎁我现在家里都是三四盒的囤，这么实用的益生菌粉，当然得多囤一点啦！💕
#京华都
#解酒饮品
#益生菌
#好物分享
#保护肠胃"
human_6b7cc9042cecc4b9,test,0,1,0.992576,810,心理,,,"标题：让孩子尽情探索世界的可能性
正文：今天推荐一本书叫做《园丁与木匠》 这本书的价值就在于，用人类进化的视角以及现代发展心理学得出的证据，同时论证了孩子的天性。给他们一个花园，他们就能百花齐放，但对他们施以斧凿，则会把他们变成器具。 我们更应该做园丁式父母，因为园丁式父母培养出来的孩子，比木匠式父母培养出来的孩子更有优势。木匠式父母要把孩子按图纸打造成一个工艺品，但哪怕图纸设计得再精妙，父母的打造手艺再精良，都只是在塑造孩子的外在表现。为了把这一层雕琢得毫厘不差，父母必然会伤害到孩子的特质风格和心理内核。园丁式父母则致力于为孩子提供一个温暖、有爱、安全的环境，在孩子发展得明显有问题时，他们也"
human_ac926f89c0c48177,test,0,1,0.9965654,411,情感,,,"标题：朋友圈早安语录|美好的一天从此刻开始
正文：Hi，我是吴老师，美好的一天开始了，今天给大家分享几句正能量的句子，让你的意向都能主动来找你，正在努力的你加油！❤️
……
🥃
想请你喝可乐，希望你可爱有快乐
🥃
没什么是轻松简单的，唯有不断努力才能更加顺利
🥃
努力的意义就是：当好运来临时，我觉得我值得只有拼命努力的人，才能和世界共事
🥃
其实真正压垮你的，不是那些突如其来的灭顶之灾，而是压在你心底那些，看似不值提日积月累的心事
🥃
没有一颗心，会因为追求梦想而受伤，当你真心渴望某样东西的，整个宇宙都会来帮忙
🥃
生活除了穷容易胖容易，其他的都不容易
…………………………………………
新的一"
human_0fd083d48c66abfb,test,0,1,0.8999721,726,心理,,,"标题：剑桥学姐这么贴心的选校分析你见过吗❓
正文：[偷笑R]23fall不少同学都已经拿到offer了，你却连目标院校都没有选择好？
自己看了很多网站，还是拿不准均分、录取率及适配项目？[石化R]
既浪费了现有的雅思、均分提高学习时间，又焦虑up up[哭惹R][哭惹R][哭惹R]
到底什么专业适合我？我想去dream school哪个专业概率高啊？
🙋如何选校定位？📢
🔴硬实力（院校、GPA）定下粗略范围
⚫️软实力（实习、科研）划分细致择校
🔴官网查询学校对学生成绩、经历偏好
⚫️分析过往相似背景分数段申请成功率
🔴总结罗列冲、平、保选择原因及风险评估
🔆🔆🔆新启留学承诺：
所有选校皆私人"
human_96061c61e13e7079,test,0,1,0.99627054,284,情感,,,"标题：幽暗森林的故事｜☀️
正文：幽暗森林里有好多匆匆的赶路人
为了生存和欲望都在寻找宝藏
他们只知黄金的分量和珍珠的闪亮
这些诱惑让赶路人步履匆忙
忽然有一天他们见了天然宝石
犹豫地停下了脚步在想……
宝石不比黄金贵重不能做等价交换
不比珍珠耀眼要佩戴还要雕刻模样
他们错过了宝石走了
幽暗森林里有个男孩
一直在寻找特殊的珍藏
遇到这颗宝石很喜欢
他偷偷揣在兜里心想
只有宝石才值得收藏
做光源照前路行远方
将爱放里面赋予魔法力量
从此他不再惧怕这幽暗森林
拿起宝石的那一刻幽暗已经消失
森林里已满是阳光和鸟语花香☀️
#情感树洞 #爱 #珍藏 #童话故事
情感树洞"
human_06fd0a569aeaa7ed,test,0,1,0.7488455,215,宠物,,,"标题：3月宝宝频繁夜醒！
正文：最近一段时间不知怎的了，夜里频繁夜醒！基本上一小时醒一次，哼哼唧唧的哭，拍拍抱起来哄哄都不行，只能喂奶。也不知道是肠胀气还是睡眠倒退期还是什么前庭发育，怎么哄也不好，只能喂奶，所以一夜都在频繁喂奶[石化R] 我们睡不好都是次要的，关键他睡不好影响发育啊！ 白天睡的也少，而且睡眠特别浅，一点点声音就醒了，真是愁死个人了！ 还有最近屁好多啊，还特别臭！不知道怎么回事 明天去3月体检了，到时问问医生吧"
human_aea165f2d05c5630,test,0,1,0.9652235,297,情感,,,"标题：我遇到了知己
正文：每天，随着晨曦的一抹红光，心里就升起一股涌动的力量… 从认识了小红书，就像遇到了情人，心里话有地方讲，不好意思说的事，悄悄说给她听… 小红书是学堂，遇到不知的事无限。又何妨？开了那么多扇窗…整天，有点像刘姥姥进大观园，东张西望… 小红书是口袋，你把心里事往里装，她不嫌弃，做个知心姐姐，默默聆听，不阻挡… 过去的往事像幻灯，片片闪亮，写下来，小红书收藏… 小红书也让我看到那么多的人生不易，好好的日子，加倍珍惜，不是人人都有幸福，家家都顺顺利利。 感谢上苍帮忙，风调雨顺，人丁兴旺。 祝福我的家人们，事业有成，孩子们健康成长。 日子红红火火，芝麻开花，节节高，无阻挡！"
human_6620dadf614a058d,test,0,1,0.99235606,640,美食,,,"标题：今冬第一口草莓草莓纸杯蛋糕简单少女心
正文：♡// ♡小絮叨：草莓季的第一杯草莓蛋糕你吃到了吗？在这个风和日丽的日子，我终于吃到啦！！！！这一杯是名副其实的纸杯蛋糕，因为今天我真的用喝水的纸杯来装它，竟然还挺好看的～～立面的蛋糕片也是粉粉的，一整杯颜值超级可～ 材料： 蛋糕卷：鸡蛋4个，玉米油40克，低筋面粉40克，牛奶40克，白砂糖40克，红丝绒液2滴。 装饰奶油部分：草莓适量，淡奶油300毫升，白砂糖20克，椰蓉适量。 做法： 1️⃣鸡蛋蛋黄蛋清分离。 2️⃣蛋黄加入玉米油混合均匀，加入牛奶混合均匀。 3️⃣放入过筛后的低筋面粉，混合均匀。 4️⃣蛋清部分在打发过程中分三次加入白砂糖"
